id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_country_name,species_guess,scientific_name,common_name,taxon_id,taxon_family_name,taxon_genus_name,taxon_species_name
284988315,6d9229a6-b760-43ba-9d5b-bccdc588339f,2025/05/29 09:43,2025-05-29,2025-05-29 01:43:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/284988315,https://inaturalist-open-data.s3.amazonaws.com/photos/512192521/medium.jpg,,"",,1,0,false,,972台灣花蓮縣秀林鄉,24.1582322865,121.622711837,100,,,,100,,,false,,,,Hualien,Taiwan,毛垛兜跳蛛,Ptocasius strupifer,毛垛兜跳蛛,450532,Salticidae,Ptocasius,Ptocasius strupifer
284988316,10f225d1-644c-4fd7-997b-14d9def0f61a,2025/05/29 09:44,2025-05-29,2025-05-29 01:44:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/284988316,https://inaturalist-open-data.s3.amazonaws.com/photos/512192523/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1582322865,121.622711837,100,,,,100,,,false,,,,Hualien,Taiwan,Padillothorax semiostrinus,Padillothorax semiostrinus,,824330,Salticidae,Padillothorax,Padillothorax semiostrinus
284988318,2c07fce9-4f20-4a85-8d6e-5146d81a6f1a,2025/05/29 09:45,2025-05-29,2025-05-29 01:45:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/284988318,https://inaturalist-open-data.s3.amazonaws.com/photos/512192570/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1582322865,121.622711837,100,,,,100,,,false,,,,Hualien,Taiwan,Carrhotus sannio,Carrhotus sannio,角貓跳蛛,334660,Salticidae,Carrhotus,Carrhotus sannio
284988328,84dd9528-040f-4707-88bc-58f6510180dc,2025/05/29 09:51,2025-05-29,2025-05-29 01:51:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/284988328,https://inaturalist-open-data.s3.amazonaws.com/photos/512192849/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1582322865,121.622711837,100,,,,100,,,false,,,,Hualien,Taiwan,Gedea,Gedea,,420371,Salticidae,Gedea,
284988335,eb704657-7955-461d-9d74-ed3f1d099f6d,2025/05/29 09:54,2025-05-29,2025-05-29 01:54:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/284988335,https://inaturalist-open-data.s3.amazonaws.com/photos/512192930/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1582322865,121.622711837,100,,,,100,,,false,,,,Hualien,Taiwan,Phintelloides versicolor,Phintelloides versicolor,眼鏡擬黑條蠅虎,967406,Salticidae,Phintelloides,Phintelloides versicolor
284988344,242b22a2-3dc7-4872-b88d-1a2e3c9ffc3c,2025/05/29 09:55,2025-05-29,2025-05-29 01:55:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/284988344,https://inaturalist-open-data.s3.amazonaws.com/photos/512193007/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1582322865,121.622711837,100,,,,100,,,false,,,,Hualien,Taiwan,Rhene,Rhene,寬胸蠅虎屬,210610,Salticidae,Rhene,
284988368,22906d41-2979-48c2-86b1-286664c5d294,2025/05/29 10:00,2025-05-29,2025-05-29 02:00:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/284988368,https://inaturalist-open-data.s3.amazonaws.com/photos/512193252/medium.jpg,,"",,1,0,false,,972台灣花蓮縣秀林鄉,24.1582322865,121.622711837,100,,,,100,,,false,,,,Hualien,Taiwan,長腳蛛屬,Tetragnatha,長腳蛛屬,47550,Tetragnathidae,Tetragnatha,
285498570,2d0d36c0-bcc0-4298-8821-422d60ffd673,2025/05/31 07:55,2025-05-31,2025-05-30 23:55:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/285498570,https://inaturalist-open-data.s3.amazonaws.com/photos/513163406/medium.jpg,,"",,1,0,false,,972台灣花蓮縣秀林鄉,24.1581752361,121.6237286204,87,,,,87,,,false,,,,Hualien,Taiwan,古氏棘蛛,Gasteracantha kuhli,古氏棘蛛,847983,Araneidae,Gasteracantha,Gasteracantha kuhli
285498584,b89162cf-015d-4073-92ea-10c0c58bb2f6,2025/05/31 08:00,2025-05-31,2025-05-31 00:00:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/285498584,https://inaturalist-open-data.s3.amazonaws.com/photos/513163997/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1581752361,121.6237286204,87,,,,87,,,false,,,,Hualien,Taiwan,Salticinae,Salticinae,跳蛛亞科,606933,Salticidae,,
285498597,d47b9dea-0e7e-4f48-b694-cde01718f919,2025/05/31 08:05,2025-05-31,2025-05-31 00:05:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/285498597,https://inaturalist-open-data.s3.amazonaws.com/photos/513164177/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1581752361,121.6237286204,87,,,,87,,,false,,,,Hualien,Taiwan,Carrhotus sannio,Carrhotus sannio,角貓跳蛛,334660,Salticidae,Carrhotus,Carrhotus sannio
285498604,f8279866-bac1-4507-ba3f-c6ca74b3d5d3,2025/05/31 08:07,2025-05-31,2025-05-31 00:07:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/285498604,https://inaturalist-open-data.s3.amazonaws.com/photos/513164213/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1581752361,121.6237286204,87,,,,87,,,false,,,,Hualien,Taiwan,Parasteatoda tepidariorum,Parasteatoda tepidariorum,溫室擬肥腹蛛 (大姬蛛),120583,Theridiidae,Parasteatoda,Parasteatoda tepidariorum
285498605,ad10cd1b-bf56-421b-8c06-79d927a450e2,2025/05/31 08:07,2025-05-31,2025-05-31 00:07:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/285498605,https://inaturalist-open-data.s3.amazonaws.com/photos/513164221/medium.jpg,,"",,1,0,false,,972台灣花蓮縣秀林鄉,24.1581752361,121.6237286204,87,,,,87,,open,false,,,,Hualien,Taiwan,人面蜘蛛,Nephila pilipes,人面蜘蛛,68390,Nephilidae,Nephila,Nephila pilipes
285498630,7720e405-695a-4761-8a39-7476c6c04baf,2025/05/31 08:15,2025-05-31,2025-05-31 00:15:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/285498630,https://inaturalist-open-data.s3.amazonaws.com/photos/513164497/medium.jpg,,"",,1,0,false,,972台灣花蓮縣秀林鄉,24.1581752361,121.6237286204,87,,,,87,,open,false,,,,Hualien,Taiwan,人面蜘蛛,Nephila pilipes,人面蜘蛛,68390,Nephilidae,Nephila,Nephila pilipes
285498631,ff9b2d38-2141-4c35-8caf-e2a56b927a15,2025/05/31 08:15,2025-05-31,2025-05-31 00:15:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/285498631,https://inaturalist-open-data.s3.amazonaws.com/photos/513164518/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1581752361,121.6237286204,87,,,,87,,,false,,,,Hualien,Taiwan,Gasteracantha sauteri,Gasteracantha sauteri,梭德氏棘蛛,503706,Araneidae,Gasteracantha,Gasteracantha sauteri
285498648,85b784c6-b343-4f3a-be80-cb03beed2b22,2025/05/31 08:19,2025-05-31,2025-05-31 00:19:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/285498648,https://inaturalist-open-data.s3.amazonaws.com/photos/513164713/medium.jpg,,"",,1,0,false,,972台灣花蓮縣秀林鄉,24.1581752361,121.6237286204,87,,,,87,,,false,,,,Hualien,Taiwan,蛇紋蛛,Anepsion roeweri,蛇紋蛛,741284,Araneidae,Anepsion,Anepsion roeweri
285498674,cbc845c9-199e-49ef-a3d7-8f9431ceeb23,2025/05/31 08:23,2025-05-31,2025-05-31 00:23:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/285498674,https://inaturalist-open-data.s3.amazonaws.com/photos/513164930/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1581752361,121.6237286204,87,,,,87,,,false,,,,Hualien,Taiwan,Myrmarachne japonica,Myrmarachne japonica,日本蟻蛛,357989,Salticidae,Myrmarachne,Myrmarachne japonica
285498769,a652d05c-fdaf-4c54-87f4-ece3db7c0b02,2025/05/31 08:29,2025-05-31,2025-05-31 00:29:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/285498769,https://inaturalist-open-data.s3.amazonaws.com/photos/513165433/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1581752361,121.6237286204,87,,,,87,,,false,,,,Hualien,Taiwan,Ptocasius strupifer,Ptocasius strupifer,毛垛兜跳蛛,450532,Salticidae,Ptocasius,Ptocasius strupifer
285499016,48f026de-7372-4806-bfe7-6213661e2aca,2025/05/31 08:41,2025-05-31,2025-05-31 00:41:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/285499016,https://inaturalist-open-data.s3.amazonaws.com/photos/513165770/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1581752361,121.6237286204,87,,,,87,,,false,,,,Hualien,Taiwan,Hitobia,Hitobia,希托蛛屬,360713,Gnaphosidae,Hitobia,
285499073,0d9c8001-a31e-4c71-a8ee-9a3f7a0c636c,2025/05/31 08:44,2025-05-31,2025-05-31 00:44:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/285499073,https://inaturalist-open-data.s3.amazonaws.com/photos/513165941/medium.jpg,,"",,1,0,false,,972台灣花蓮縣秀林鄉,24.1581752361,121.6237286204,87,,,,87,,open,false,,,,Hualien,Taiwan,人面蜘蛛,Nephila pilipes,人面蜘蛛,68390,Nephilidae,Nephila,Nephila pilipes
285499098,5351a121-864c-483b-a9b5-4e563a816447,2025/05/31 08:45,2025-05-31,2025-05-31 00:45:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/285499098,https://inaturalist-open-data.s3.amazonaws.com/photos/513165947/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1581752361,121.6237286204,87,,,,87,,,false,,,,Hualien,Taiwan,Myrmarachnini,Myrmarachnini,蟻蛛族,712059,Salticidae,,
285499205,84f925bd-f0ed-4eb0-ad20-bf3e367003b5,2025/05/31 08:56,2025-05-31,2025-05-31 00:56:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/285499205,https://inaturalist-open-data.s3.amazonaws.com/photos/513166219/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1581752361,121.6237286204,87,,,,87,,,false,,,,Hualien,Taiwan,Linyphiidae,Linyphiidae,皿蛛科,67599,Linyphiidae,,
285499241,448aeddc-1390-4c3c-b5fa-e4070b4c0e67,2025/05/31 07:49,2025-05-31,2025-05-30 23:49:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/285499241,https://inaturalist-open-data.s3.amazonaws.com/photos/513166573/medium.jpg,,"",,1,0,false,,972台灣花蓮縣秀林鄉,24.1581752361,121.6237286204,87,,,,87,,open,false,,,,Hualien,Taiwan,安德遜蠅虎,Hasarius adansoni,安德遜蠅虎,347886,Salticidae,Hasarius,Hasarius adansoni
285517172,e80ef698-78fc-46e0-99dc-6a7430c1813d,2025/05/31 11:17,2025-05-31,2025-05-31 03:17:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/285517172,https://inaturalist-open-data.s3.amazonaws.com/photos/513209187/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1583497567,121.6237418053,26,,,,26,,,false,,,,Hualien,Taiwan,Thiania suboppressa,Thiania suboppressa,細齒方胸蛛,707913,Salticidae,Thiania,Thiania suboppressa
285545074,5ec0a570-2d38-45f1-a839-7ce7f1f8ca7c,2025-05-31 11:33:21,2025-05-31,2025-05-31 03:33:21 +0000,Taipei,7036755,papamu16,"",research,CC-BY-NC,https://www.inaturalist.org/observations/285545074,https://inaturalist-open-data.s3.amazonaws.com/photos/513263534/medium.jpg,,"",,1,0,false,2,972台灣花蓮縣秀林鄉太魯閣遊客中心(太管處),24.158839,121.6217699722,,,,,,,,false,gps,gps,,Hualien,Taiwan,梭德氏棘蛛,Gasteracantha sauteri,梭德氏棘蛛,503706,Araneidae,Gasteracantha,Gasteracantha sauteri
285549137,691abefe-e9ca-4c32-8017-ff1ef5f8c5a6,2025/05/31 13:32,2025-05-31,2025-05-31 05:32:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/285549137,https://inaturalist-open-data.s3.amazonaws.com/photos/513265186/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉富世291號,24.1583106,121.6212098,84,,,,84,,,false,,,,Hualien,Taiwan,Salticinae,Salticinae,跳蛛亞科,606933,Salticidae,,
285549157,b67f4177-ca2a-4a57-9dfd-2ad23a38b08c,2025/05/31 13:44,2025-05-31,2025-05-31 05:44:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/285549157,https://inaturalist-open-data.s3.amazonaws.com/photos/513265347/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉富世291號,24.1583106,121.6212098,84,,,,84,,,false,,,,Hualien,Taiwan,Rhene,Rhene,寬胸蠅虎屬,210610,Salticidae,Rhene,
285549158,be8857be-8157-449e-8cab-1de12cdf9715,2025/05/31 13:45,2025-05-31,2025-05-31 05:45:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/285549158,https://inaturalist-open-data.s3.amazonaws.com/photos/513265381/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉富世291號,24.1583106,121.6212098,84,,,,84,,,false,,,,Hualien,Taiwan,Thomisus labefactus,Thomisus labefactus,三角蟹蛛,332452,Thomisidae,Thomisus,Thomisus labefactus
285549171,3b8ee7cf-9ccc-41b1-b34e-b04f0875bc16,2025/05/31 13:55,2025-05-31,2025-05-31 05:55:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/285549171,https://inaturalist-open-data.s3.amazonaws.com/photos/513265578/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉富世291號,24.1583106,121.6212098,84,,,,84,,,false,,,,Hualien,Taiwan,侏斑蛛屬,Euophrys,侏斑蛛屬,172508,Salticidae,Euophrys,
285549174,089fbab1-238f-4dcd-b4aa-923363f9d4fe,2025/05/31 13:56,2025-05-31,2025-05-31 05:56:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/285549174,https://inaturalist-open-data.s3.amazonaws.com/photos/513265601/medium.jpg,,"",,1,0,false,,972台灣花蓮縣秀林鄉富世291號,24.1583106,121.6212098,84,,,,84,,,false,,,,Hualien,Taiwan,梭德氏棘蛛,Gasteracantha sauteri,梭德氏棘蛛,503706,Araneidae,Gasteracantha,Gasteracantha sauteri
285549195,745934cc-9ee3-4df8-8574-7f6e8e79bfef,2025/05/31 14:02,2025-05-31,2025-05-31 06:02:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/285549195,https://inaturalist-open-data.s3.amazonaws.com/photos/513265702/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉富世291號,24.1583106,121.6212098,84,,,,84,,,false,,,,Hualien,Taiwan,Parasteatoda tepidariorum,Parasteatoda tepidariorum,溫室擬肥腹蛛 (大姬蛛),120583,Theridiidae,Parasteatoda,Parasteatoda tepidariorum
285549197,e92b6de0-2b4e-4169-a194-07598a6424f0,2025/05/31 14:03,2025-05-31,2025-05-31 06:03:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/285549197,https://inaturalist-open-data.s3.amazonaws.com/photos/513265719/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉富世291號,24.1583106,121.6212098,84,,,,84,,,false,,,,Hualien,Taiwan,Telamonia vlijmi,Telamonia vlijmi,弗氏紐蛛,360576,Salticidae,Telamonia,Telamonia vlijmi
285549209,58ddb6a3-644b-4296-9b78-0bbabc96b280,2025/05/31 14:03,2025-05-31,2025-05-31 06:03:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/285549209,https://inaturalist-open-data.s3.amazonaws.com/photos/513265754/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉富世291號,24.1583106,121.6212098,84,,,,84,,,false,,,,Hualien,Taiwan,Telamonia vlijmi,Telamonia vlijmi,弗氏紐蛛,360576,Salticidae,Telamonia,Telamonia vlijmi
285549215,13ae6a31-9221-4f91-a133-2b03d7b6dbbb,2025/05/31 14:08,2025-05-31,2025-05-31 06:08:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/285549215,https://inaturalist-open-data.s3.amazonaws.com/photos/513265874/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉富世291號,24.1583106,121.6212098,84,,,,84,,,false,,,,Hualien,Taiwan,Siler cupreus,Siler cupreus,藍翠蛛,358360,Salticidae,Siler,Siler cupreus
285824652,93e57f1a-c946-4818-8055-3b08d436fe0b,2025/06/01 08:13,2025-06-01,2025-06-01 00:13:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/285824652,https://inaturalist-open-data.s3.amazonaws.com/photos/513770058/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉富世291號,24.1583106,121.6212098,93,,,,93,,,false,,,,Hualien,Taiwan,Menemerus bivittatus,Menemerus bivittatus,雙帶扁蠅虎,68062,Salticidae,Menemerus,Menemerus bivittatus
285824709,c11b8c7a-1bd4-487d-a4fb-c3df19187787,2025/06/01 08:36,2025-06-01,2025-06-01 00:36:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/285824709,https://inaturalist-open-data.s3.amazonaws.com/photos/513771010/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉富世291號,24.1583106,121.6212098,93,,,,93,,,false,,,,Hualien,Taiwan,Siler cupreus,Siler cupreus,藍翠蛛,358360,Salticidae,Siler,Siler cupreus
285876483,a8288220-fb33-49db-8414-52481ea173c6,2025/06/01 14:46,2025-06-01,2025-06-01 06:46:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/285876483,https://inaturalist-open-data.s3.amazonaws.com/photos/513876195/medium.jpg,,"",,1,0,false,,972台灣花蓮縣秀林鄉,24.1583105997,121.6232268215,100,,,,100,,,false,,,,Hualien,Taiwan,方格銀腹蛛,Leucauge tessellata,方格銀腹蛛,508569,Tetragnathidae,Leucauge,Leucauge tessellata
285876504,ce2256f7-314e-448d-9246-9c814f1b6fa4,2025/06/01 15:02,2025-06-01,2025-06-01 07:02:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/285876504,https://inaturalist-open-data.s3.amazonaws.com/photos/513876437/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1583105997,121.6232268215,100,,,,100,,,false,,,,Hualien,Taiwan,Carrhotus sannio,Carrhotus sannio,角貓跳蛛,334660,Salticidae,Carrhotus,Carrhotus sannio
285876506,ed6eb0e7-a8d8-474e-90d6-6e01aa61d6eb,2025/06/01 15:04,2025-06-01,2025-06-01 07:04:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/285876506,https://inaturalist-open-data.s3.amazonaws.com/photos/513876443/medium.jpg,,"",,1,0,false,,972台灣花蓮縣秀林鄉,24.1583105997,121.6232268215,100,,,,100,,open,false,,,,Hualien,Taiwan,人面蜘蛛,Nephila pilipes,人面蜘蛛,68390,Nephilidae,Nephila,Nephila pilipes
285876507,866a3720-b6d9-420c-94f6-b5d229cccb95,2025/06/01 15:05,2025-06-01,2025-06-01 07:05:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/285876507,https://inaturalist-open-data.s3.amazonaws.com/photos/513876477/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1583105997,121.6232268215,100,,,,100,,,false,,,,Hualien,Taiwan,Burmattus albopunctatus,Burmattus albopunctatus,波氏緬蛛,814359,Salticidae,Burmattus,Burmattus albopunctatus
285876511,9c4652e4-49ac-4869-9081-0e45e00a64cb,2025/06/01 15:06,2025-06-01,2025-06-01 07:06:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/285876511,https://inaturalist-open-data.s3.amazonaws.com/photos/513876521/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1583105997,121.6232268215,100,,,,100,,,false,,,,Hualien,Taiwan,Burmattus albopunctatus,Burmattus albopunctatus,波氏緬蛛,814359,Salticidae,Burmattus,Burmattus albopunctatus
285876516,d77ee239-dd97-4e4b-a085-093c7d0e1333,2025/06/01 15:08,2025-06-01,2025-06-01 07:08:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/285876516,https://inaturalist-open-data.s3.amazonaws.com/photos/513876544/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉,24.1583105997,121.6232268215,100,,,,100,,,false,,,,Hualien,Taiwan,Rhene,Rhene,寬胸蠅虎屬,210610,Salticidae,Rhene,
286200850,290c7071-a11c-43ac-a08d-98446c815a0d,2025/06/02 08:21,2025-06-02,2025-06-02 00:21:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/286200850,https://inaturalist-open-data.s3.amazonaws.com/photos/514495724/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉富世291號,24.1583106,121.6212098,78,,,,78,,,false,,,,Hualien,Taiwan,Thiania suboppressa,Thiania suboppressa,細齒方胸蛛,707913,Salticidae,Thiania,Thiania suboppressa
286200851,7cb9f590-6875-4b69-a199-b78c187879ff,2025/06/02 08:21,2025-06-02,2025-06-02 00:21:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/286200851,https://inaturalist-open-data.s3.amazonaws.com/photos/514495716/medium.jpg,,"",,1,0,false,,972台灣花蓮縣秀林鄉富世291號,24.1583106,121.6212098,78,,,,78,,open,false,,,,Hualien,Taiwan,人面蜘蛛,Nephila pilipes,人面蜘蛛,68390,Nephilidae,Nephila,Nephila pilipes
286200878,212b2cdb-dc0d-4398-aea1-a7ecc5ec132b,2025/06/02 08:43,2025-06-02,2025-06-02 00:43:00 +0000,Taipei,8362598,greenechen,GreeneChen,research,CC-BY-NC,https://www.inaturalist.org/observations/286200878,https://inaturalist-open-data.s3.amazonaws.com/photos/514495983/medium.jpg,,"",,1,0,false,,972台灣花蓮縣秀林鄉富世291號,24.1583106,121.6212098,78,,,,78,,,false,,,,Hualien,Taiwan,梭德氏棘蛛,Gasteracantha sauteri,梭德氏棘蛛,503706,Araneidae,Gasteracantha,Gasteracantha sauteri
286200885,1e479fad-cae0-4084-94cd-f48bad5cd37a,2025/06/02 08:51,2025-06-02,2025-06-02 00:51:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/286200885,https://inaturalist-open-data.s3.amazonaws.com/photos/514496105/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉富世291號,24.1583106,121.6212098,78,,,,78,,,false,,,,Hualien,Taiwan,Alcimochthes,Alcimochthes,弓蟹蛛屬,420778,Thomisidae,Alcimochthes,
286207569,fd0bc441-dd94-4fa6-979c-3432debf3c45,2025-06-02 13:24:58,2025-06-02,2025-06-02 05:24:58 +0000,Taipei,6028289,tuyin,"",research,CC-BY-NC,https://www.inaturalist.org/observations/286207569,https://inaturalist-open-data.s3.amazonaws.com/photos/514510570/medium.jpg,,"",,1,0,false,2,972台灣花蓮縣秀林鄉富世,24.1582959722,121.6218669722,,,,,,,,false,gps,gps,,Hualien,Taiwan,細紋貓蛛,Oxyopes macilentus,細紋貓蛛,360552,Oxyopidae,Oxyopes,Oxyopes macilentus
286446774,3ba67a60-a77c-4fdc-9ea6-a769d40bd3f4,2025/06/03 08:28,2025-06-03,2025-06-03 00:28:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/286446774,https://inaturalist-open-data.s3.amazonaws.com/photos/514949290/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉富世291號,24.1583106,121.6212098,87,,,,87,,open,false,,,,Hualien,Taiwan,Hasarius adansoni,Hasarius adansoni,安德遜蠅虎,347886,Salticidae,Hasarius,Hasarius adansoni
286446792,25475640-ea00-42ba-a421-7b167abe1307,2025/06/03 08:34,2025-06-03,2025-06-03 00:34:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/286446792,https://inaturalist-open-data.s3.amazonaws.com/photos/514949405/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉富世291號,24.1583106,121.6212098,87,,,,87,,,false,,,,Hualien,Taiwan,Parasteatoda tepidariorum,Parasteatoda tepidariorum,溫室擬肥腹蛛 (大姬蛛),120583,Theridiidae,Parasteatoda,Parasteatoda tepidariorum
286446825,0fed3cc6-9241-4c23-aae5-b6d4e4c64e9d,2025/06/03 08:46,2025-06-03,2025-06-03 00:46:00 +0000,Taipei,8362598,greenechen,GreeneChen,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/286446825,https://inaturalist-open-data.s3.amazonaws.com/photos/514949897/medium.jpg,,"",,0,0,false,,972台灣花蓮縣秀林鄉富世291號,24.1583106,121.6212098,87,,,,87,,,false,,,,Hualien,Taiwan,Ptocasius strupifer,Ptocasius strupifer,毛垛兜跳蛛,450532,Salticidae,Ptocasius,Ptocasius strupifer
