id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,quality_grade,license,url,image_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_country_name,species_guess,scientific_name,common_name,taxon_id,taxon_family_name,taxon_genus_name,taxon_species_name
328164773,46794ba6-92f9-4659-bd5c-2f05479e1f68,2025/11/18 18:59,2025-11-18,2025-11-18 10:59:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164773,https://inaturalist-open-data.s3.amazonaws.com/photos/594600000/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.15754,121.621973,30,,,,30,,,false,,"",,Hualien,Taiwan,銀腹蛛屬,Leucauge,銀腹蛛屬,53466,Tetragnathidae,Leucauge,
328164775,bfdf8cd9-f2c1-4606-a964-8de0f1a754ac,2025/11/18 19:00,2025-11-18,2025-11-18 11:00:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164775,https://inaturalist-open-data.s3.amazonaws.com/photos/594600021/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.157575,121.62206,30,,,,30,,,false,,"",,Hualien,Taiwan,狼蛛科,Lycosidae,狼蛛科,47416,Lycosidae,,
328164776,cdee7db5-3089-40c2-aa81-93e2221a3d9a,2025/11/18 19:04,2025-11-18,2025-11-18 11:04:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164776,https://inaturalist-open-data.s3.amazonaws.com/photos/594600023/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.157567,121.621977,30,,,,30,,,false,,"",,Hualien,Taiwan,蟹蛛亞科,Thomisinae,蟹蛛亞科,1472437,Thomisidae,,
328164777,2ce584b2-ece0-4a79-967f-4f40a633034c,2025/11/18 19:07,2025-11-18,2025-11-18 11:07:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164777,https://inaturalist-open-data.s3.amazonaws.com/photos/594600030/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.157404,121.62165,,,,,,,,false,,"",,Hualien,Taiwan,姬蛛科,Theridiidae,姬蛛科,47371,Theridiidae,,
328164778,846cc7c8-a4c0-4008-84c9-78ebd34981bd,2025/11/18 19:08,2025-11-18,2025-11-18 11:08:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164778,https://inaturalist-open-data.s3.amazonaws.com/photos/594600034/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.157404,121.62165,,,,,,,,false,,"",,Hualien,Taiwan,峭腹蛛屬,Tmarus,峭腹蛛屬,53657,Thomisidae,Tmarus,
328164780,a12f4008-110d-43a5-ae19-0a265eab6ed0,2025/11/18 19:19,2025-11-18,2025-11-18 11:19:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164780,https://inaturalist-open-data.s3.amazonaws.com/photos/594600038/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.157404,121.62165,,,,,,,,false,,"",,Hualien,Taiwan,紅螯蛛屬,Cheiracanthium,紅螯蛛屬,61868,Cheiracanthiidae,Cheiracanthium,
328164781,5d7f0dad-f4bf-4c24-83d4-dbcbc6441dc6,2025/11/18 19:20,2025-11-18,2025-11-18 11:20:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164781,https://inaturalist-open-data.s3.amazonaws.com/photos/594600044/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.157404,121.62165,,,,,,,,false,,"",,Hualien,Taiwan,絡新婦亞科,Nephilidae,絡新婦亞科,1492653,Nephilidae,,
328164784,b4f7ba96-5daa-457b-b23f-e520e9a63298,2025/11/18 19:21,2025-11-18,2025-11-18 11:21:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164784,https://inaturalist-open-data.s3.amazonaws.com/photos/594600042/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.157404,121.62165,,,,,,,,false,,"",,Hualien,Taiwan,Leucauginae,Leucauginae,,1569881,Tetragnathidae,,
328164785,2d68ba77-ef90-42de-99ab-56536925a6d7,2025/11/18 19:29,2025-11-18,2025-11-18 11:29:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164785,https://inaturalist-open-data.s3.amazonaws.com/photos/594600054/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.158531,121.62123,,,,,,,,false,,"",,Hualien,Taiwan,狼蛛總科,Lycosoidea,狼蛛總科,367161,,,
328164786,cc2302a8-0b80-4fe9-9891-dec818909790,2025/11/18 19:30,2025-11-18,2025-11-18 11:30:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164786,https://inaturalist-open-data.s3.amazonaws.com/photos/594600071/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.158531,121.62123,,,,,,,,false,,"",,Hualien,Taiwan,豹蛛屬,Pardosa,豹蛛屬,47415,Lycosidae,Pardosa,
328164791,a212304d-6d1f-4a9b-9381-01655529bd83,2025/11/18 19:38,2025-11-18,2025-11-18 11:38:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164791,https://inaturalist-open-data.s3.amazonaws.com/photos/594600081/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.158423,121.62148,,,,,,,,false,,"",,Hualien,Taiwan,狼蛛總科,Lycosoidea,狼蛛總科,367161,,,
328164792,f01f9307-d70a-4c1a-99e7-3c4ee0a20d56,2025/11/18 19:39,2025-11-18,2025-11-18 11:39:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164792,https://inaturalist-open-data.s3.amazonaws.com/photos/594600084/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.158423,121.62148,,,,,,,,false,,"",,Hualien,Taiwan,豹蛛屬,Pardosa,豹蛛屬,47415,Lycosidae,Pardosa,
328164793,36921979-2fae-43a8-8aec-bdf4b6f8000b,2025/11/18 19:45,2025-11-18,2025-11-18 11:45:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164793,https://inaturalist-open-data.s3.amazonaws.com/photos/594600113/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.158268,121.62225,,,,,,,,false,,"",,Hualien,Taiwan,橄欖蛛屬 (異足蛛),Olios,橄欖蛛屬 (異足蛛),50169,Sparassidae,Olios,
328164796,522ea4fc-5358-49d9-946a-d09de8144bed,2025/11/18 19:53,2025-11-18,2025-11-18 11:53:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164796,https://inaturalist-open-data.s3.amazonaws.com/photos/594600126/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.158268,121.62225,,,,,,,,false,,"",,Hualien,Taiwan,棘蛛屬,Gasteracantha,棘蛛屬,49541,Araneidae,Gasteracantha,
328164798,f6319afd-4758-43f7-b396-f5e70acbbf9e,2025/11/18 19:57,2025-11-18,2025-11-18 11:57:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164798,https://inaturalist-open-data.s3.amazonaws.com/photos/594600143/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.158268,121.62225,,,,,,,,false,,"",,Hualien,Taiwan,白額高腳蛛,Heteropoda venatoria,白額高腳蛛,48765,Sparassidae,Heteropoda,Heteropoda venatoria
328164799,a1a6fa32-10a3-47e0-9102-9cfa93397831,2025/11/18 19:58,2025-11-18,2025-11-18 11:58:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164799,https://inaturalist-open-data.s3.amazonaws.com/photos/594600150/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.158268,121.62225,,,,,,,,false,,"",,Hualien,Taiwan,皿蛛科,Linyphiidae,皿蛛科,67599,Linyphiidae,,
328164802,186b0194-4ec0-4d59-8288-423f5ad5d004,2025/11/18 20:01,2025-11-18,2025-11-18 12:01:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164802,https://inaturalist-open-data.s3.amazonaws.com/photos/594600152/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.158946,121.62237,,,,,,,,false,,"",,Hualien,Taiwan,Uthina,Uthina,,421303,Pholcidae,Uthina,
328164804,d7f38080-d7c9-4acd-ad7f-ae9ec4bb5c95,2025/11/18 20:06,2025-11-18,2025-11-18 12:06:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164804,https://inaturalist-open-data.s3.amazonaws.com/photos/594600183/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.158946,121.62237,,,,,,,,false,,"",,Hualien,Taiwan,Leucauginae,Leucauginae,,1569881,Tetragnathidae,,
328164805,997e6684-2bb1-424b-9670-6e2b02a98c1c,2025/11/18 20:08,2025-11-18,2025-11-18 12:08:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164805,https://inaturalist-open-data.s3.amazonaws.com/photos/594600196/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.158946,121.62237,,,,,,,,false,,"",,Hualien,Taiwan,絡新婦亞科,Nephilidae,絡新婦亞科,1492653,Nephilidae,,
328164807,9c91f6fa-b9fa-4cfc-a185-9889061da0e1,2025/11/18 20:10,2025-11-18,2025-11-18 12:10:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164807,https://inaturalist-open-data.s3.amazonaws.com/photos/594600197/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.158946,121.62237,,,,,,,,false,,"",,Hualien,Taiwan,Bijoaraneus komachi,Bijoaraneus komachi,,1341475,Araneidae,Bijoaraneus,Bijoaraneus komachi
328164810,669a2e45-ecee-469c-9004-7c893a280960,2025/11/18 20:11,2025-11-18,2025-11-18 12:11:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164810,https://inaturalist-open-data.s3.amazonaws.com/photos/594600210/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.158946,121.62237,,,,,,,,false,,"",,Hualien,Taiwan,銀腹蛛屬,Leucauge,銀腹蛛屬,53466,Tetragnathidae,Leucauge,
328164811,90704961-61f8-4ad5-9445-01d1f77878f6,2025/11/18 20:14,2025-11-18,2025-11-18 12:14:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164811,https://inaturalist-open-data.s3.amazonaws.com/photos/594600223/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.158946,121.62237,,,,,,,,false,,"",,Hualien,Taiwan,紅螯蛛科,Cheiracanthiidae,紅螯蛛科,808367,Cheiracanthiidae,,
328164812,4cfa7206-a729-4270-b173-0877b00acb57,2025/11/18 20:15,2025-11-18,2025-11-18 12:15:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164812,https://inaturalist-open-data.s3.amazonaws.com/photos/594600240/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.158946,121.62237,,,,,,,,false,,"",,Hualien,Taiwan,高腳蛛屬,Heteropoda,高腳蛛屬,48766,Sparassidae,Heteropoda,
328164813,9b5f7892-d7d0-4432-aec1-ef0d407026ec,2025/11/18 20:17,2025-11-18,2025-11-18 12:17:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164813,https://inaturalist-open-data.s3.amazonaws.com/photos/594600242/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.158867,121.6225,,,,,,,,false,,"",,Hualien,Taiwan,"方格雲斑蛛,方格網蜘蛛",Cyrtophora exanthematica,"方格雲斑蛛,方格網蜘蛛",360483,Araneidae,Cyrtophora,Cyrtophora exanthematica
328164816,e9522c86-1088-48fc-9f08-af55fe22fb19,2025/11/18 20:18,2025-11-18,2025-11-18 12:18:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164816,https://inaturalist-open-data.s3.amazonaws.com/photos/594600253/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.158751,121.62262,,,,,,,,false,,"",,Hualien,Taiwan,塵蛛屬,Cyclosa,塵蛛屬,127360,Araneidae,Cyclosa,
328164818,e4be215e-2725-40de-928a-8586ea54cfb0,2025/11/18 20:20,2025-11-18,2025-11-18 12:20:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164818,https://inaturalist-open-data.s3.amazonaws.com/photos/594600283/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.158582,121.62299,,,,,,,,false,,"",,Hualien,Taiwan,高腳蛛屬,Heteropoda,高腳蛛屬,48766,Sparassidae,Heteropoda,
328164819,9ac49bb4-7aed-415c-b41f-9fa10f777ac7,2025/11/18 20:23,2025-11-18,2025-11-18 12:23:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164819,https://inaturalist-open-data.s3.amazonaws.com/photos/594600281/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.158567,121.62309,,,,,,,,false,,"",,Hualien,Taiwan,高腳蛛屬,Heteropoda,高腳蛛屬,48766,Sparassidae,Heteropoda,
328164821,0413674a-f663-4785-83fc-998c275fb20a,2025/11/18 20:24,2025-11-18,2025-11-18 12:24:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164821,https://inaturalist-open-data.s3.amazonaws.com/photos/594600316/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.158567,121.62309,,,,,,,,false,,"",,Hualien,Taiwan,幽靈蛛科,Pholcidae,幽靈蛛科,47823,Pholcidae,,
328164822,bf1faf1f-ba60-4739-b6dc-70d292c7a9d5,2025/11/18 20:24,2025-11-18,2025-11-18 12:24:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164822,https://inaturalist-open-data.s3.amazonaws.com/photos/594600331/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.158567,121.62309,,,,,,,,false,,"",,Hualien,Taiwan,高腳蛛屬,Heteropoda,高腳蛛屬,48766,Sparassidae,Heteropoda,
328164823,66524a32-2aa9-4508-a35c-3d33323e4bbd,2025/11/18 20:24,2025-11-18,2025-11-18 12:24:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164823,https://inaturalist-open-data.s3.amazonaws.com/photos/594600334/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.158567,121.62309,,,,,,,,false,,"",,Hualien,Taiwan,幽靈蛛科,Pholcidae,幽靈蛛科,47823,Pholcidae,,
328164824,4d04a18c-cf96-4777-9d9f-734187b61d82,2025/11/18 20:25,2025-11-18,2025-11-18 12:25:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164824,https://inaturalist-open-data.s3.amazonaws.com/photos/594600360/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.158509,121.62318,,,,,,,,false,,"",,Hualien,Taiwan,高腳蛛屬,Heteropoda,高腳蛛屬,48766,Sparassidae,Heteropoda,
328164825,2eabfb74-7985-4786-88e4-65b055538015,2025/11/18 20:27,2025-11-18,2025-11-18 12:27:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164825,https://inaturalist-open-data.s3.amazonaws.com/photos/594600351/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.158412,121.62346,,,,,,,,false,,"",,Hualien,Taiwan,巨蟹蛛科 (遁蛛科),Sparassidae,巨蟹蛛科 (遁蛛科),47867,Sparassidae,,
328164828,aae70d9e-2fb0-42eb-8a42-47d71ff09bea,2025/11/18 20:34,2025-11-18,2025-11-18 12:34:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164828,https://inaturalist-open-data.s3.amazonaws.com/photos/594600382/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.158104,121.62419,,,,,,,,false,,"",,Hualien,Taiwan,巨蟹蛛科 (遁蛛科),Sparassidae,巨蟹蛛科 (遁蛛科),47867,Sparassidae,,
328164829,ae4d1739-f508-41cd-b447-e85859396f01,2025/11/18 20:35,2025-11-18,2025-11-18 12:35:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164829,https://inaturalist-open-data.s3.amazonaws.com/photos/594600411/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.158104,121.62419,,,,,,,,false,,"",,Hualien,Taiwan,皿蛛科,Linyphiidae,皿蛛科,67599,Linyphiidae,,
328164830,3323f3dc-9e17-4944-a7a8-498d07f54ec3,2025/11/18 20:36,2025-11-18,2025-11-18 12:36:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164830,https://inaturalist-open-data.s3.amazonaws.com/photos/594600421/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.158298,121.62406,,,,,,,,false,,"",,Hualien,Taiwan,皿蛛科,Linyphiidae,皿蛛科,67599,Linyphiidae,,
328164834,03b29fdf-16e5-453f-8f08-eeed9acd0b54,2025/11/18 20:39,2025-11-18,2025-11-18 12:39:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164834,https://inaturalist-open-data.s3.amazonaws.com/photos/594600455/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.1594077186,121.621915832,113,,,,113,,,false,,"",,Hualien,Taiwan,天星蛛屬,Mesida,天星蛛屬,368910,Tetragnathidae,Mesida,
328164835,83edf363-9f29-4b84-88be-031f17a6af46,2025/11/18 20:40,2025-11-18,2025-11-18 12:40:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164835,https://inaturalist-open-data.s3.amazonaws.com/photos/594600481/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.1594077186,121.621915832,113,,,,113,,,false,,"",,Hualien,Taiwan,短棘蛛,Thelacantha brevispina,短棘蛛,360593,Araneidae,Thelacantha,Thelacantha brevispina
328164836,e795d230-02e2-43b6-a46f-bc4cfba1b362,2025/11/18 20:42,2025-11-18,2025-11-18 12:42:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328164836,https://inaturalist-open-data.s3.amazonaws.com/photos/594600486/medium.jpg,114太魯閣,夜間調查，目視，太魯閣台地步道南段,0,0,false,,972台灣花蓮縣秀林鄉,24.1594077186,121.621915832,113,,,,113,,,false,,"",,Hualien,Taiwan,蜘蛛目,Araneae,蜘蛛目,47118,,,
328166655,7b53a25d-402d-4f0f-bb9e-64c23794dbf6,2025/11/19 09:21,2025-11-19,2025-11-19 01:21:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328166655,https://inaturalist-open-data.s3.amazonaws.com/photos/594607244/medium.jpg,114太魯閣,日間調查，敲擊，住宿區,0,0,false,,972台灣花蓮縣秀林鄉,24.1581,121.624151,34,,,,34,,,false,,"",,Hualien,Taiwan,細齒方胸蛛,Thiania suboppressa,細齒方胸蛛,707913,Salticidae,Thiania,Thiania suboppressa
328166658,9f49c7b3-a3ec-433b-82bf-a1c68d9bf6b0,2025/11/19 09:23,2025-11-19,2025-11-19 01:23:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328166658,https://inaturalist-open-data.s3.amazonaws.com/photos/594607300/medium.jpg,114太魯閣,日間調查，敲擊，住宿區,0,0,false,,972台灣花蓮縣秀林鄉,24.158124,121.623869,29,,,,29,,,false,,"",,Hualien,Taiwan,普雷尼克蛛屬,Platnickina,普雷尼克蛛屬,417237,Theridiidae,Platnickina,
328166661,4f1f9001-e6b2-4fa2-b04c-ba9a15ddaecd,2025/11/19 09:24,2025-11-19,2025-11-19 01:24:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328166661,https://inaturalist-open-data.s3.amazonaws.com/photos/594607301/medium.jpg,114太魯閣,日間調查，敲擊，住宿區,0,0,false,,972台灣花蓮縣秀林鄉,24.15806,121.623984,27,,,,27,,,false,,"",,Hualien,Taiwan,蟹蛛科,Thomisidae,蟹蛛科,47866,Thomisidae,,
328166662,155ffeb2-1f35-4af8-910d-e61ec18dafec,2025/11/19 09:24,2025-11-19,2025-11-19 01:24:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328166662,https://inaturalist-open-data.s3.amazonaws.com/photos/594607364/medium.jpg,114太魯閣,日間調查，敲擊，住宿區,0,0,false,,972台灣花蓮縣秀林鄉,24.158069,121.624018,60,,,,60,,,false,,"",,Hualien,Taiwan,兜蠅虎屬,Ptocasius,兜蠅虎屬,420566,Salticidae,Ptocasius,
328166663,9c1e165e-51e0-4e48-9c5f-6dc3b58fe694,2025/11/19 09:25,2025-11-19,2025-11-19 01:25:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328166663,https://inaturalist-open-data.s3.amazonaws.com/photos/594607365/medium.jpg,114太魯閣,日間調查，敲擊，住宿區,0,0,false,,972台灣花蓮縣秀林鄉,24.158091,121.623927,60,,,,60,,,false,,"",,Hualien,Taiwan,蟹蛛科,Thomisidae,蟹蛛科,47866,Thomisidae,,
328166664,bc807d1d-4a6e-4167-976e-62ae5254cd5b,2025/11/19 09:30,2025-11-19,2025-11-19 01:30:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328166664,https://inaturalist-open-data.s3.amazonaws.com/photos/594607373/medium.jpg,114太魯閣,日間調查，敲擊，住宿區,0,0,false,,972台灣花蓮縣秀林鄉,24.158158,121.623904,52,,,,52,,,false,,"",,Hualien,Taiwan,跳蛛亞科,Salticinae,跳蛛亞科,606933,Salticidae,,
328166665,a2386a8b-7ed7-4bed-985f-3800b9ddcc61,2025/11/19 09:34,2025-11-19,2025-11-19 01:34:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328166665,https://inaturalist-open-data.s3.amazonaws.com/photos/594607390/medium.jpg,114太魯閣,日間調查，敲擊，住宿區,0,0,false,,"24.15795, 121.624012",24.158087,121.62397,46,,,,46,,,false,,manual,,Hualien,Taiwan,眼鏡擬黑條蠅虎,Phintelloides versicolor,眼鏡擬黑條蠅虎,967406,Salticidae,Phintelloides,Phintelloides versicolor
328166666,889e2bcc-7f08-4607-bd41-26bb7210d210,2025/11/19 09:34,2025-11-19,2025-11-19 01:34:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328166666,https://inaturalist-open-data.s3.amazonaws.com/photos/594607389/medium.jpg,114太魯閣,日間調查，敲擊，住宿區,0,0,false,,"24.15795, 121.624012",24.158087,121.62397,46,,,,46,,,false,,manual,,Hualien,Taiwan,跳蛛亞科,Salticinae,跳蛛亞科,606933,Salticidae,,
328166669,8803a57a-a61f-46cb-b106-e0df755bd868,2025/11/19 09:40,2025-11-19,2025-11-19 01:40:00 UTC,Taipei,1298623,sailcat,PEI-JIUN GUAN,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/328166669,https://inaturalist-open-data.s3.amazonaws.com/photos/594607404/medium.jpg,114太魯閣,日間調查，敲擊，住宿區,0,0,false,,"24.15795, 121.624012",24.158087,121.62397,46,,,,46,,,false,,manual,,Hualien,Taiwan,艾普蛛屬,Epeus,艾普蛛屬,334276,Salticidae,Epeus,
